arm,k,question_id,type,metric,value
vector,50,ActionGenie::a::1,person,string_similarity,0.08265424912689179
vector,50,ActionGenie::a::1,person,rouge,0.05333333333333334
vector,50,ActionGenie::a::1,person,context_recall_nonllm,0.11764705882352941
vector,50,AnomalyForce::a::1,content,context_recall_id,0.38461538461538464
vector,50,ActionGenie::a::1,person,string_presence,0.0
vector,50,ActionGenie::a::1,person,exact_match,0.0
vector,50,AnomalyForce::a::1,content,context_precision_id,0.1
vector,50,ActionGenie::a::1,person,chrf,0.10540132596545487
vector,50,AnomalyForce::a::1,content,rouge,0.30344827586206896
vector,50,AnomalyForce::a::1,content,string_similarity,0.283072546230441
vector,50,AnomalyForce::a::1,content,bleu,0.1256512074978368
vector,50,AutoTuneForce::a::1,person,context_precision_id,0.0
vector,50,AnomalyForce::a::1,content,string_presence,0.0
vector,50,AnomalyForce::a::1,content,exact_match,0.0
vector,50,AutoTuneForce::a::1,person,context_recall_id,0.0
vector,50,AnomalyForce::a::1,content,chrf,0.5112613629287305
vector,50,AnomalyForce::a::1,content,context_recall_nonllm,0.38461538461538464
vector,50,AutoTuneForce::a::1,person,rouge,0.0759493670886076
vector,50,AnomalyForce::a::1,content,context_precision_nonllm,0.32502021787271757
vector,50,AutoTuneForce::a::1,person,string_similarity,0.06263982102908272
vector,50,AutoTuneForce::a::1,person,context_recall_nonllm,0.0
vector,50,AutoTuneForce::a::1,person,context_precision_nonllm,0.0
vector,50,AutoTuneForce::a::1,person,bleu,0.0
vector,50,AutoTuneForce::a::1,person,chrf,0.09066168918620919
vector,50,AutoTuneForce::a::1,person,exact_match,0.0
vector,50,AutoTuneForce::a::1,person,string_presence,0.0
vector,50,CoachForce::a::0,person,context_precision_id,0.08
vector,50,CoachForce::a::0,person,context_recall_id,0.23529411764705882
vector,50,CoachForce::a::0,person,context_recall_nonllm,0.35294117647058826
vector,50,CoachForce::a::0,person,string_similarity,0.0922242314647378
vector,50,CoachForce::a::0,person,context_precision_nonllm,0.11875069374871457
vector,50,CoachForce::a::0,person,chrf,0.05280642691921531
vector,50,CoachForce::a::0,person,exact_match,0.0
vector,50,CoachForce::a::0,person,bleu,0.0
vector,50,CoachForce::a::0,person,string_presence,0.0
vector,50,CoachForce::a::0,person,rouge,0.0
vector,50,CollaborateForce::a::0,content,context_precision_id,0.02
vector,50,CollaborateForce::a::0,content,context_recall_id,0.08333333333333333
vector,50,CollaborateForce::a::0,content,context_precision_nonllm,0.0446753246738355
vector,50,CollaborateForce::a::0,content,string_similarity,0.19117647058823528
vector,50,CollaborateForce::a::0,content,chrf,0.3618391811698702
vector,50,CollaborateForce::a::0,content,exact_match,0.0
vector,50,CollaborateForce::a::0,content,context_recall_nonllm,0.25
vector,50,CollaborateForce::a::0,content,bleu,0.009394893845084355
vector,50,CollaborateForce::a::0,content,rouge,0.16143497757847533
vector,50,CollaborationForce::a::0,person,context_precision_id,0.14
vector,50,CollaborateForce::a::0,content,string_presence,0.0
vector,50,CollaborationForce::a::0,person,chrf,0.30252906909567595
vector,50,CollaborationForce::a::0,person,context_recall_id,0.35
vector,50,CollaborationForce::a::0,person,bleu,0.03896190378060341
vector,50,CollaborationForce::a::0,person,rouge,0.17543859649122806
vector,50,CollaborationForce::a::0,person,string_presence,0.0
vector,50,CollaborationForce::a::0,person,string_similarity,0.12461538461538457
vector,50,CollaborationForce::a::0,person,context_recall_nonllm,0.35
vector,50,ConnectForce::a::0,person,context_precision_id,0.02
vector,50,CollaborationForce::a::0,person,context_precision_nonllm,0.4068568031508423
vector,50,ConnectForce::a::0,person,context_recall_id,0.05555555555555555
vector,50,ConnectForce::a::0,person,bleu,0.0
vector,50,CollaborationForce::a::0,person,exact_match,0.0
vector,50,ConnectForce::a::0,person,string_similarity,0.08774193548387099
vector,50,ConnectForce::a::0,person,context_recall_nonllm,0.16666666666666666
vector,50,ConnectForce::a::0,person,rouge,0.0967741935483871
vector,50,ConnectForce::a::0,person,string_presence,0.0
vector,50,ConnectForce::a::0,person,chrf,0.20367987046719804
vector,50,ConnectForce::a::0,person,exact_match,0.0
vector,50,ConnectForce::a::0,person,context_precision_nonllm,0.16642375839311233
vector,50,ContentForce::a::0,content,context_recall_id,0.16666666666666666
vector,50,ContentForce::a::0,content,context_precision_id,0.04
vector,50,ContentForce::a::0,content,chrf,0.43199391830939216
vector,50,ContentForce::a::0,content,string_similarity,0.2282282282282282
vector,50,ContentForce::a::0,content,string_presence,0.0
vector,50,ContentForce::a::0,content,exact_match,0.0
vector,50,ContentForce::a::0,content,bleu,0.00935246702041104
vector,50,ContentForce::a::0,content,context_precision_nonllm,0.11018746578815938
vector,50,ContentForce::a::0,content,rouge,0.2296650717703349
vector,50,ContextForce::a::0,person,context_recall_id,0.0
vector,50,ContentForce::a::0,content,context_recall_nonllm,0.16666666666666666
vector,50,ContextForce::a::0,person,context_precision_nonllm,0.0
vector,50,ContextForce::a::0,person,bleu,0.0
vector,50,ContextForce::a::0,person,chrf,0.05883815577108777
vector,50,ContextForce::a::0,person,context_precision_id,0.0
vector,50,EdgeForce::a::0,person,context_precision_id,0.0
vector,50,ContextForce::a::0,person,rouge,0.048780487804878044
vector,50,ContextForce::a::0,person,context_recall_nonllm,0.0
vector,50,ContextForce::a::0,person,string_similarity,0.037815126050420145
vector,50,EdgeForce::a::0,person,context_recall_id,0.0
vector,50,ContextForce::a::0,person,exact_match,0.0
vector,50,ContextForce::a::0,person,string_presence,0.0
vector,50,EdgeForce::a::0,person,context_precision_nonllm,0.0
vector,50,EdgeForce::a::0,person,chrf,0.06876504139521122
vector,50,EdgeForce::a::0,person,string_similarity,0.04811715481171552
vector,50,EdgeForce::a::0,person,string_presence,0.0
vector,50,EdgeForce::a::0,person,bleu,0.0
vector,50,EdgeForce::a::0,person,context_recall_nonllm,0.0
vector,50,EdgeForce::a::0,person,exact_match,0.0
vector,50,EdgeForce::a::0,person,rouge,0.05
vector,50,ExplainabilityForce::a::0,person,context_recall_id,0.058823529411764705
vector,50,ExplainabilityForce::a::0,person,context_precision_id,0.02
vector,50,ExplainabilityForce::a::0,person,chrf,0.03876072052417848
vector,50,ExplainabilityForce::a::0,person,exact_match,0.0
vector,50,ExplainabilityForce::a::0,person,string_similarity,0.03384912959381048
vector,50,ExplainabilityForce::a::0,person,bleu,0.0
vector,50,ExplainabilityForce::a::0,person,rouge,0.03680981595092025
vector,50,FeedbackForce::a::0,person,context_recall_id,0.11764705882352941
vector,50,ExplainabilityForce::a::0,person,string_presence,0.0
vector,50,FeedbackForce::a::0,person,string_similarity,0.07246376811594202
vector,50,FeedbackForce::a::0,person,context_precision_id,0.04
vector,50,ExplainabilityForce::a::0,person,context_precision_nonllm,0.06904761904416667
vector,50,ExplainabilityForce::a::0,person,context_recall_nonllm,0.11764705882352941
vector,50,FeedbackForce::a::0,person,bleu,0.0
vector,50,FeedbackForce::a::0,person,chrf,0.05607094791461201
vector,50,FeedbackForce::a::0,person,context_precision_nonllm,0.25201612700046877
vector,50,FeedbackForce::a::0,person,context_recall_nonllm,0.17647058823529413
vector,50,FeedbackForce::a::0,person,exact_match,0.0
vector,50,FeedbackForce::a::0,person,rouge,0.013888888888888888
vector,50,FeedbackForce::a::0,person,string_presence,0.0
vector,50,ActionGenie::a::0,person,semantic_similarity,0.23387702264317828
vector,50,AnomalyForce::a::0,content,semantic_similarity,0.36096352351851657
vector,50,AutoTuneForce::a::0,person,semantic_similarity,0.24793060924434887
vector,50,AnomalyForce::a::0,content,context_recall_llm,0.0
vector,50,AutoTuneForce::a::0,person,context_recall_llm,0.0
vector,50,CoachForce::a::5,pr,semantic_similarity,0.34186187895882225
vector,50,AutoTuneForce::a::0,person,faithfulness,0.7142857142857143
vector,50,CollaborateForce::a::1,content,semantic_similarity,0.32783326145386515
vector,50,ActionGenie::a::0,person,answer_correctness,0.05846925566079457
vector,50,AutoTuneForce::a::0,person,answer_correctness,0.06198265231108722
vector,50,CollaborationForce::a::6,pr,semantic_similarity,0.4464624346932924
vector,50,CoachForce::a::5,pr,context_recall_llm,0.5
vector,50,CollaborateForce::a::1,content,faithfulness,1.0
vector,50,CollaborateForce::a::1,content,context_recall_llm,0.0
vector,50,ConnectForce::a::5,pr,semantic_similarity,0.3234738808738773
vector,50,CollaborationForce::a::6,pr,context_recall_llm,0.75
vector,50,AnomalyForce::a::0,content,answer_correctness,0.233098023736772
vector,50,CollaborateForce::a::1,content,answer_correctness,0.08195831536346629
vector,50,ContentForce::a::2,content,semantic_similarity,0.2794299382553644
vector,50,ConnectForce::a::5,pr,context_recall_llm,0.0
vector,50,ConnectForce::a::5,pr,faithfulness,1.0
vector,50,ContextForce::a::1,person,semantic_similarity,0.19322184956098729
vector,50,CoachForce::a::5,pr,answer_correctness,0.18891374560177454
vector,50,CollaborationForce::a::6,pr,faithfulness,1.0
vector,50,CollaborationForce::a::6,pr,answer_correctness,0.30726778258636656
vector,50,EdgeForce::a::2,person,semantic_similarity,0.28579746649551047
vector,50,ContextForce::a::1,person,faithfulness,1.0
vector,50,ContentForce::a::2,content,context_recall_llm,0.5
vector,50,ContextForce::a::1,person,context_recall_llm,0.0
vector,50,ExplainabilityForce::a::6,pr,semantic_similarity,0.436333270909916
vector,50,ContentForce::a::2,content,answer_correctness,0.0698574845638411
vector,50,EdgeForce::a::2,person,faithfulness,0.6666666666666666
vector,50,EdgeForce::a::2,person,context_recall_llm,0.0
vector,50,ContextForce::a::1,person,answer_correctness,0.04830546239024682
vector,50,FeedbackForce::a::5,content,semantic_similarity,0.539925886130444
vector,50,ContentForce::a::2,content,faithfulness,0.9166666666666666
vector,50,FlowForce::a::3,person,semantic_similarity,0.1989663849748448
vector,50,ExplainabilityForce::a::6,pr,context_recall_llm,1.0
vector,50,FeedbackForce::a::5,content,context_recall_llm,0.42857142857142855
vector,50,ExplainabilityForce::a::6,pr,faithfulness,0.8
vector,50,ForecastForce::a::4,content,semantic_similarity,0.4637454070468834
vector,50,FlowForce::a::3,person,context_recall_llm,0.0
vector,50,EdgeForce::a::2,person,answer_correctness,0.07144936662387762
vector,50,ExplainabilityForce::a::6,pr,answer_correctness,0.109083317727479
vector,50,InsightForce::a::5,content,semantic_similarity,0.44727885805396894
vector,50,ForecastForce::a::4,content,context_recall_llm,0.0
vector,50,FlowForce::a::3,person,faithfulness,1.0
vector,50,FeedbackForce::a::5,content,faithfulness,0.8888888888888888
vector,50,KnowledgeForce::a::4,content,semantic_similarity,0.2943249943911907
vector,50,InsightForce::a::5,content,context_recall_llm,1.0
vector,50,FlowForce::a::3,person,answer_correctness,0.0497415962437112
vector,50,KnowledgeForce::a::4,content,context_recall_llm,1.0
vector,50,LeadForce::a::5,content,semantic_similarity,0.3460615548940669
vector,50,FeedbackForce::a::5,content,answer_correctness,0.33498147153261104
vector,50,KnowledgeForce::a::4,content,faithfulness,0.9523809523809523
vector,50,ForecastForce::a::4,content,faithfulness,0.9803921568627451
vector,50,MonitorForce::a::5,pr,semantic_similarity,0.41807158124968397
vector,50,ForecastForce::a::4,content,answer_correctness,0.11593635176172085
vector,50,InsightForce::a::5,content,answer_correctness,0.19515304784682558
vector,50,InsightForce::a::5,content,faithfulness,0.9545454545454546
vector,50,PersonalizeForce::a::7,content,semantic_similarity,0.4117481427175317
vector,50,LeadForce::a::5,content,context_recall_llm,0.0
vector,50,KnowledgeForce::a::4,content,answer_correctness,0.07358124859779767
vector,50,MonitorForce::a::5,pr,context_recall_llm,0.0
vector,50,PitchForce::a::6,content,semantic_similarity,0.47735873943215246
vector,50,MonitorForce::a::5,pr,faithfulness,1.0
vector,50,PersonalizeForce::a::7,content,context_recall_llm,0.0
vector,50,LeadForce::a::5,content,faithfulness,1.0
vector,50,ProposalForce::a::11,content,semantic_similarity,0.446422332097886
vector,50,MonitorForce::a::5,pr,answer_correctness,0.10451789531242099
vector,50,LeadForce::a::5,content,answer_correctness,0.08651538872351673
vector,50,PersonalizeForce::a::7,content,faithfulness,1.0
vector,50,SearchFlow::a::12,content,semantic_similarity,0.7080698291639034
vector,50,PitchForce::a::6,content,context_recall_llm,0.4
vector,50,ProposalForce::a::11,content,context_recall_llm,1.0
vector,50,PitchForce::a::6,content,faithfulness,0.8888888888888888
vector,50,SearchForce::a::7,company,semantic_similarity,0.1996804390780163
vector,50,PersonalizeForce::a::7,content,answer_correctness,0.23930067204301927
vector,50,SearchFlow::a::12,content,context_recall_llm,0.6666666666666666
vector,50,SearchForce::a::7,company,context_recall_llm,0.0
vector,50,SecurityForce::a::7,content,semantic_similarity,0.7394721231878941
vector,50,SearchFlow::a::12,content,faithfulness,0.9615384615384616
vector,50,SearchForce::a::7,company,faithfulness,1.0
vector,50,SearchForce::a::7,company,answer_correctness,0.049920109769504076
vector,50,SentimentForce::a::8,person,semantic_similarity,0.23853230875921555
vector,50,SecurityForce::a::7,content,context_recall_llm,0.3333333333333333
vector,50,ProposalForce::a::11,content,answer_correctness,0.1116055830244715
vector,50,ProposalForce::a::11,content,faithfulness,0.5384615384615384
vector,50,SummarizeForce::a::11,person,semantic_similarity,0.18521249367295017
vector,50,SentimentForce::a::8,person,context_recall_llm,0.0
vector,50,SupportForce::a::5,content,semantic_similarity,0.32714293892049684
vector,50,SearchFlow::a::12,content,answer_correctness,0.523171303444822
vector,50,TrendForce::a::9,company,semantic_similarity,0.26090136793927377
vector,50,VizForce::a::16,url,semantic_similarity,0.627519953799255
vector,50,SentimentForce::a::8,person,faithfulness,1.0
vector,50,WorkFlowGenie::a::11,pr,semantic_similarity,0.3469808309101954
vector,50,ActionGenie::a::5,content,semantic_similarity,0.46466661328675163
vector,50,SecurityForce::a::7,content,faithfulness,1.0
vector,50,AnomalyForce::a::17,person,semantic_similarity,0.34534230532871374
vector,50,PitchForce::a::6,content,answer_correctness,0.3193396848580381
vector,50,SecurityForce::a::7,content,answer_correctness,0.6723680307969736
vector,50,AutoTuneForce::a::12,content,semantic_similarity,0.3229686758594441
vector,50,CoachForce::a::11,pr,semantic_similarity,0.409838998104751
vector,50,CollaborateForce::a::19,pr,semantic_similarity,0.4358319360309578
vector,50,CollaborationForce::a::12,content,semantic_similarity,0.224635896634974
vector,50,ConnectForce::a::7,pr,semantic_similarity,0.3744168136014431
vector,50,ContentForce::a::11,content,semantic_similarity,0.2816407483077632
vector,50,ContextForce::a::22,person,semantic_similarity,0.325259907657973
vector,50,EdgeForce::a::12,content,semantic_similarity,0.6242601714801088
vector,50,ExplainabilityForce::a::7,pr,semantic_similarity,0.31583064335234534
vector,50,FeedbackForce::a::6,content,semantic_similarity,0.30781187873029114
vector,50,FlowForce::a::12,content,semantic_similarity,0.2711937894418177
vector,50,ForecastForce::a::24,company,semantic_similarity,0.18068066757549692
lucene,50,ActionGenie::a::0,person,context_precision_id,0.06
lucene,50,ActionGenie::a::0,person,context_recall_id,0.17647058823529413
lucene,50,ActionGenie::a::0,person,string_similarity,0.07920792079207917
lucene,50,ActionGenie::a::0,person,rouge,0.0
lucene,50,ActionGenie::a::0,person,chrf,0.051894190792179676
lucene,50,ActionGenie::a::0,person,exact_match,0.0
lucene,50,ActionGenie::a::0,person,string_presence,0.0
lucene,50,AnomalyForce::a::0,content,string_similarity,0.21599999999999997
lucene,50,ActionGenie::a::0,person,context_precision_nonllm,0.06945054944823444
lucene,50,AnomalyForce::a::0,content,context_recall_nonllm,0.3076923076923077
lucene,50,AnomalyForce::a::0,content,bleu,0.033008601411579
lucene,50,ActionGenie::a::0,person,bleu,0.0
lucene,50,AnomalyForce::a::0,content,chrf,0.3915295173540689
lucene,50,AnomalyForce::a::0,content,exact_match,0.0
lucene,50,AnomalyForce::a::0,content,rouge,0.18652849740932642
lucene,50,AnomalyForce::a::0,content,context_recall_id,0.3076923076923077
lucene,50,AnomalyForce::a::0,content,context_precision_id,0.08
lucene,50,AutoTuneForce::a::0,person,context_recall_id,0.07142857142857142
lucene,50,AutoTuneForce::a::0,person,context_precision_id,0.02
lucene,50,AnomalyForce::a::0,content,context_precision_nonllm,0.3239936150723326
lucene,50,AutoTuneForce::a::0,person,bleu,0.0
lucene,50,AutoTuneForce::a::0,person,rouge,0.05405405405405405
lucene,50,AnomalyForce::a::0,content,string_presence,0.0
lucene,50,AutoTuneForce::a::0,person,string_presence,0.0
lucene,50,AutoTuneForce::a::0,person,string_similarity,0.03181818181818186
lucene,50,AutoTuneForce::a::0,person,chrf,0.051724724179117845
lucene,50,AutoTuneForce::a::0,person,exact_match,0.0
lucene,50,AutoTuneForce::a::0,person,context_precision_nonllm,0.041838937238626264
lucene,50,CoachForce::a::5,pr,context_recall_id,0.07692307692307693
lucene,50,CoachForce::a::5,pr,string_similarity,0.08057296329453889
lucene,50,CoachForce::a::5,pr,context_precision_id,0.04
lucene,50,ActionGenie::a::0,person,context_recall_nonllm,0.23529411764705882
lucene,50,CoachForce::a::5,pr,bleu,0.105086020315391
lucene,50,CoachForce::a::5,pr,rouge,0.14606741573033707
lucene,50,CoachForce::a::5,pr,chrf,0.32068180472596824
lucene,50,CollaborateForce::a::1,content,context_precision_id,0.02
lucene,50,CollaborateForce::a::1,content,context_recall_id,0.08333333333333333
lucene,50,CoachForce::a::5,pr,string_presence,0.0
lucene,50,CollaborateForce::a::1,content,string_similarity,0.2186528497409327
lucene,50,CollaborateForce::a::1,content,context_precision_nonllm,0.2070823636940743
lucene,50,CollaborateForce::a::1,content,rouge,0.3258426966292135
lucene,50,CoachForce::a::5,pr,exact_match,0.0
lucene,50,AutoTuneForce::a::0,person,context_recall_nonllm,0.07142857142857142
lucene,50,CollaborateForce::a::1,content,context_recall_nonllm,0.08333333333333333
lucene,50,CollaborateForce::a::1,content,chrf,0.521764024462081
lucene,50,CoachForce::a::5,pr,context_recall_nonllm,0.11538461538461539
lucene,50,CollaborateForce::a::1,content,bleu,0.009780683273472224
lucene,50,CollaborateForce::a::1,content,exact_match,0.0
lucene,50,CollaborateForce::a::1,content,string_presence,0.0
lucene,50,CollaborationForce::a::6,pr,context_recall_id,0.23404255319148937
lucene,50,CollaborationForce::a::6,pr,context_precision_id,0.22
lucene,50,CollaborationForce::a::6,pr,string_similarity,0.20770288858321873
lucene,50,CollaborationForce::a::6,pr,bleu,0.012986469319677835
lucene,50,CoachForce::a::5,pr,context_precision_nonllm,0.11927848901234915
lucene,50,CollaborationForce::a::6,pr,chrf,0.44433957873599667
lucene,50,ConnectForce::a::5,pr,context_precision_id,0.02
lucene,50,CollaborationForce::a::6,pr,rouge,0.265625
lucene,50,CollaborationForce::a::6,pr,string_presence,0.0
lucene,50,CollaborationForce::a::6,pr,exact_match,0.0
lucene,50,ConnectForce::a::5,pr,context_recall_id,0.03125
lucene,50,ConnectForce::a::5,pr,string_similarity,0.03598691384950925
lucene,50,ConnectForce::a::5,pr,bleu,0.0
lucene,50,ConnectForce::a::5,pr,chrf,0.06299554685134234
lucene,50,CollaborationForce::a::6,pr,context_precision_nonllm,0.5753808285475771
lucene,50,ConnectForce::a::5,pr,rouge,0.0
lucene,50,ConnectForce::a::5,pr,exact_match,0.0
lucene,50,ConnectForce::a::5,pr,context_recall_nonllm,0.03125
lucene,50,ConnectForce::a::5,pr,string_presence,0.0
lucene,50,ContentForce::a::2,content,context_recall_id,0.08333333333333333
lucene,50,ContentForce::a::2,content,context_precision_id,0.02
lucene,50,ConnectForce::a::5,pr,context_precision_nonllm,0.19999999998
lucene,50,ContentForce::a::2,content,string_similarity,0.1897506925207756
lucene,50,ContentForce::a::2,content,rouge,0.14285714285714288
lucene,50,ContentForce::a::2,content,bleu,0.007404789029105581
lucene,50,ContentForce::a::2,content,exact_match,0.0
lucene,50,ContentForce::a::2,content,string_presence,0.0
lucene,50,ContentForce::a::2,content,chrf,0.273734858837577
lucene,50,ContextForce::a::1,person,context_precision_id,0.0
lucene,50,ContentForce::a::2,content,context_precision_nonllm,0.4563481815882091
lucene,50,ContentForce::a::2,content,context_recall_nonllm,0.08333333333333333
lucene,50,ContextForce::a::1,person,context_recall_id,0.0
lucene,50,ContextForce::a::1,person,bleu,0.0
lucene,50,ContextForce::a::1,person,string_similarity,0.05040871934604907
lucene,50,ContextForce::a::1,person,exact_match,0.0
lucene,50,ContextForce::a::1,person,rouge,0.06557377049180328
lucene,50,ContextForce::a::1,person,chrf,0.10043174070407299
lucene,50,ContextForce::a::1,person,string_presence,0.0
lucene,50,CollaborationForce::a::6,pr,context_recall_nonllm,0.23404255319148937
lucene,50,EdgeForce::a::2,person,context_precision_id,0.0
lucene,50,EdgeForce::a::2,person,string_similarity,0.029465930018416242
lucene,50,ContextForce::a::1,person,context_precision_nonllm,0.0
lucene,50,EdgeForce::a::2,person,context_recall_id,0.0
lucene,50,ContextForce::a::1,person,context_recall_nonllm,0.0
lucene,50,EdgeForce::a::2,person,bleu,0.0
lucene,50,EdgeForce::a::2,person,rouge,0.0449438202247191
lucene,50,EdgeForce::a::2,person,exact_match,0.0
lucene,50,EdgeForce::a::2,person,chrf,0.04748645561747816
lucene,50,EdgeForce::a::2,person,context_precision_nonllm,0.0
lucene,50,EdgeForce::a::2,person,string_presence,0.0
lucene,50,ExplainabilityForce::a::6,pr,context_precision_id,0.04
lucene,50,ExplainabilityForce::a::6,pr,string_similarity,0.05017103762827824
lucene,50,ExplainabilityForce::a::6,pr,context_recall_id,0.11764705882352941
lucene,50,EdgeForce::a::2,person,context_recall_nonllm,0.0
lucene,50,ExplainabilityForce::a::6,pr,rouge,0.0851063829787234
lucene,50,ExplainabilityForce::a::6,pr,chrf,0.21469249282485414
lucene,50,ExplainabilityForce::a::6,pr,exact_match,0.0
lucene,50,ExplainabilityForce::a::6,pr,bleu,0.011599713834969503
lucene,50,FeedbackForce::a::5,content,context_precision_id,0.0
lucene,50,ExplainabilityForce::a::6,pr,string_presence,0.0
lucene,50,ExplainabilityForce::a::6,pr,context_recall_nonllm,0.11764705882352941
lucene,50,FeedbackForce::a::5,content,context_recall_id,0.0
lucene,50,FeedbackForce::a::5,content,chrf,0.3142974305361328
lucene,50,FeedbackForce::a::5,content,string_presence,0.0
lucene,50,FeedbackForce::a::5,content,context_precision_nonllm,0.0
lucene,50,FlowForce::a::3,person,context_precision_id,0.0
lucene,50,ExplainabilityForce::a::6,pr,context_precision_nonllm,0.22857142856380952
lucene,50,FeedbackForce::a::5,content,string_similarity,0.20246085011185677
lucene,50,FeedbackForce::a::5,content,bleu,0.01397253407143859
lucene,50,FeedbackForce::a::5,content,rouge,0.11834319526627218
lucene,50,FlowForce::a::3,person,context_recall_id,0.0
lucene,50,FeedbackForce::a::5,content,context_recall_nonllm,0.0
lucene,50,FlowForce::a::3,person,string_similarity,0.03828828828828834
lucene,50,FeedbackForce::a::5,content,exact_match,0.0
lucene,50,FlowForce::a::3,person,chrf,0.04148785682132693
lucene,50,FlowForce::a::3,person,rouge,0.0
lucene,50,FlowForce::a::3,person,exact_match,0.0
lucene,50,FlowForce::a::3,person,bleu,0.0
lucene,50,FlowForce::a::3,person,context_precision_nonllm,0.0
lucene,50,ForecastForce::a::4,content,context_precision_id,0.06
lucene,50,ForecastForce::a::4,content,context_recall_id,0.033707865168539325
lucene,50,FlowForce::a::3,person,context_recall_nonllm,0.0
lucene,50,FlowForce::a::3,person,string_presence,0.0
lucene,50,ForecastForce::a::4,content,bleu,0.006480585186551399
lucene,50,ForecastForce::a::4,content,string_similarity,0.26644736842105265
lucene,50,ForecastForce::a::4,content,chrf,0.32972340841007974
lucene,50,ForecastForce::a::4,content,rouge,0.17187500000000003
lucene,50,ForecastForce::a::4,content,exact_match,0.0
lucene,50,ForecastForce::a::4,content,string_presence,0.0
lucene,50,InsightForce::a::5,content,context_recall_id,0.25
lucene,50,InsightForce::a::5,content,context_precision_id,0.14
lucene,50,InsightForce::a::5,content,chrf,0.27160913804884473
lucene,50,InsightForce::a::5,content,string_similarity,0.09852216748768472
lucene,50,InsightForce::a::5,content,exact_match,0.0
lucene,50,InsightForce::a::5,content,bleu,0.010885011049519644
lucene,50,InsightForce::a::5,content,string_presence,0.0
lucene,50,ForecastForce::a::4,content,context_recall_nonllm,0.06741573033707865
lucene,50,KnowledgeForce::a::4,content,context_precision_id,0.08
lucene,50,InsightForce::a::5,content,rouge,0.08450704225352113
lucene,50,KnowledgeForce::a::4,content,context_recall_id,0.3076923076923077
lucene,50,ForecastForce::a::4,content,context_precision_nonllm,0.29592159694017967
lucene,50,KnowledgeForce::a::4,content,string_similarity,0.19095477386934678
lucene,50,KnowledgeForce::a::4,content,context_recall_nonllm,0.3076923076923077
lucene,50,KnowledgeForce::a::4,content,bleu,0.10905064129627866
lucene,50,KnowledgeForce::a::4,content,exact_match,0.0
lucene,50,KnowledgeForce::a::4,content,rouge,0.23762376237623759
lucene,50,InsightForce::a::5,content,context_precision_nonllm,0.38682833709923703
lucene,50,KnowledgeForce::a::4,content,string_presence,0.0
lucene,50,LeadForce::a::5,content,context_recall_id,0.024691358024691357
lucene,50,InsightForce::a::5,content,context_recall_nonllm,0.25
lucene,50,LeadForce::a::5,content,context_precision_id,0.04
lucene,50,KnowledgeForce::a::4,content,chrf,0.4490755900159145
lucene,50,KnowledgeForce::a::4,content,context_precision_nonllm,0.3244077102622831
lucene,50,LeadForce::a::5,content,string_similarity,0.24804992199687992
lucene,50,LeadForce::a::5,content,rouge,0.16438356164383564
lucene,50,LeadForce::a::5,content,bleu,0.008107831830711794
lucene,50,LeadForce::a::5,content,exact_match,0.0
lucene,50,LeadForce::a::5,content,chrf,0.31650551844669744
lucene,50,LeadForce::a::5,content,string_presence,0.0
lucene,50,MonitorForce::a::5,pr,context_precision_id,0.04
lucene,50,MonitorForce::a::5,pr,context_recall_id,0.125
lucene,50,MonitorForce::a::5,pr,rouge,0.11428571428571428
lucene,50,MonitorForce::a::5,pr,string_similarity,0.06739811912225702
lucene,50,MonitorForce::a::5,pr,bleu,0.19608977012647888
lucene,50,MonitorForce::a::5,pr,chrf,0.27909681303186495
lucene,50,MonitorForce::a::5,pr,context_precision_nonllm,0.12261904761496033
lucene,50,MonitorForce::a::5,pr,exact_match,0.0
lucene,50,LeadForce::a::5,content,context_recall_nonllm,0.024691358024691357
lucene,50,PersonalizeForce::a::7,content,context_recall_id,0.08333333333333333
lucene,50,MonitorForce::a::5,pr,string_presence,0.0
lucene,50,PersonalizeForce::a::7,content,context_precision_id,0.02
lucene,50,MonitorForce::a::5,pr,context_recall_nonllm,0.1875
lucene,50,PersonalizeForce::a::7,content,context_precision_nonllm,0.14876174245709628
lucene,50,LeadForce::a::5,content,context_precision_nonllm,0.455445189548021
lucene,50,PersonalizeForce::a::7,content,context_recall_nonllm,0.08333333333333333
lucene,50,PersonalizeForce::a::7,content,bleu,0.01385083059540409
lucene,50,PersonalizeForce::a::7,content,string_similarity,0.24285714285714288
lucene,50,PersonalizeForce::a::7,content,chrf,0.2896826185418727
lucene,50,PersonalizeForce::a::7,content,rouge,0.15789473684210525
lucene,50,PersonalizeForce::a::7,content,exact_match,0.0
lucene,50,PitchForce::a::6,content,context_precision_id,0.06
lucene,50,PitchForce::a::6,content,context_recall_id,0.03333333333333333
lucene,50,PersonalizeForce::a::7,content,string_presence,0.0
lucene,50,PitchForce::a::6,content,string_similarity,0.24411764705882355
lucene,50,PitchForce::a::6,content,bleu,0.05815868174415823
lucene,50,PitchForce::a::6,content,exact_match,0.0
lucene,50,PitchForce::a::6,content,rouge,0.09395973154362416
lucene,50,PitchForce::a::6,content,string_presence,0.0
lucene,50,PitchForce::a::6,content,chrf,0.18782937072531727
lucene,50,ProposalForce::a::11,content,context_precision_id,0.02
lucene,50,ProposalForce::a::11,content,string_similarity,0.174573055028463
lucene,50,ProposalForce::a::11,content,context_recall_id,0.08333333333333333
lucene,50,ProposalForce::a::11,content,bleu,0.04404079465390775
