arm,k,question_id,type,metric,value
lucene,5,ContentForce::a::2,content,string_similarity,0.234375
lucene,5,ContentForce::a::2,content,bleu,0.012098248562911876
lucene,5,ContentForce::a::2,content,rouge,0.1237113402061856
lucene,5,ContentForce::a::2,content,chrf,0.2644886018054927
lucene,5,ContentForce::a::2,content,exact_match,0.0
lucene,5,ContentForce::a::2,content,string_presence,0.0
lucene,5,ContextForce::a::1,person,context_precision_id,0.0
lucene,5,ContextForce::a::1,person,context_recall_id,0.0
lucene,5,ContextForce::a::1,person,context_precision_nonllm,0.0
lucene,5,ContextForce::a::1,person,context_recall_nonllm,0.0
lucene,5,ContextForce::a::1,person,string_similarity,0.1328125
lucene,5,ContextForce::a::1,person,bleu,0.0
lucene,5,ContextForce::a::1,person,rouge,0.0
lucene,5,ContextForce::a::1,person,chrf,0.06653888165029248
lucene,5,ContextForce::a::1,person,exact_match,0.0
lucene,5,ContextForce::a::1,person,string_presence,0.0
lucene,5,EdgeForce::a::2,person,context_precision_id,0.0
lucene,5,EdgeForce::a::2,person,context_recall_id,0.0
lucene,5,EdgeForce::a::2,person,context_precision_nonllm,0.0
lucene,5,EdgeForce::a::2,person,context_recall_nonllm,0.0
lucene,5,EdgeForce::a::2,person,string_similarity,0.07874015748031493
lucene,5,EdgeForce::a::2,person,bleu,0.0
lucene,5,EdgeForce::a::2,person,rouge,0.0
lucene,5,EdgeForce::a::2,person,chrf,0.04912330065080212
lucene,5,EdgeForce::a::2,person,exact_match,0.0
lucene,5,EdgeForce::a::2,person,string_presence,0.0
lucene,5,ExplainabilityForce::a::6,pr,context_precision_id,0.2
lucene,5,ExplainabilityForce::a::6,pr,context_recall_id,0.058823529411764705
lucene,5,ExplainabilityForce::a::6,pr,context_precision_nonllm,0.49999999995
lucene,5,ExplainabilityForce::a::6,pr,context_recall_nonllm,0.058823529411764705
lucene,5,ExplainabilityForce::a::6,pr,string_similarity,0.06425041186161451
lucene,5,ExplainabilityForce::a::6,pr,bleu,0.0
lucene,5,ExplainabilityForce::a::6,pr,rouge,0.056603773584905655
lucene,5,ExplainabilityForce::a::6,pr,chrf,0.1853213032919061
lucene,5,ExplainabilityForce::a::6,pr,exact_match,0.0
lucene,5,ExplainabilityForce::a::6,pr,string_presence,0.0
lucene,5,FeedbackForce::a::5,content,context_precision_id,0.0
lucene,5,FeedbackForce::a::5,content,context_recall_id,0.0
lucene,5,FeedbackForce::a::5,content,context_precision_nonllm,0.0
lucene,5,FeedbackForce::a::5,content,context_recall_nonllm,0.0
lucene,5,FeedbackForce::a::5,content,string_similarity,0.2240740740740741
lucene,5,FeedbackForce::a::5,content,bleu,0.004153389533532137
lucene,5,FeedbackForce::a::5,content,rouge,0.1238938053097345
lucene,5,FeedbackForce::a::5,content,chrf,0.254367115262422
lucene,5,FeedbackForce::a::5,content,exact_match,0.0
lucene,5,FeedbackForce::a::5,content,string_presence,0.0
lucene,5,FlowForce::a::3,person,context_precision_id,0.0
lucene,5,FlowForce::a::3,person,context_recall_id,0.0
lucene,5,FlowForce::a::3,person,context_precision_nonllm,0.0
lucene,5,FlowForce::a::3,person,context_recall_nonllm,0.0
lucene,5,FlowForce::a::3,person,string_similarity,0.10399999999999998
lucene,5,FlowForce::a::3,person,bleu,0.0
lucene,5,FlowForce::a::3,person,rouge,0.0
lucene,5,FlowForce::a::3,person,chrf,0.08716156279175621
lucene,5,FlowForce::a::3,person,exact_match,0.0
lucene,5,FlowForce::a::3,person,string_presence,0.0
lucene,5,ForecastForce::a::4,content,context_precision_id,0.0
lucene,5,ForecastForce::a::4,content,context_recall_id,0.0
lucene,5,ForecastForce::a::4,content,context_precision_nonllm,0.0
lucene,5,ForecastForce::a::4,content,context_recall_nonllm,0.0
lucene,5,ForecastForce::a::4,content,string_similarity,0.2915360501567398
lucene,5,ForecastForce::a::4,content,bleu,0.017705303846970066
lucene,5,ForecastForce::a::4,content,rouge,0.15789473684210528
lucene,5,ForecastForce::a::4,content,chrf,0.27872535328765463
lucene,5,ForecastForce::a::4,content,exact_match,0.0
lucene,5,ForecastForce::a::4,content,string_presence,0.0
lucene,5,InsightForce::a::5,content,context_precision_id,0.2
lucene,5,InsightForce::a::5,content,context_recall_id,0.03571428571428571
lucene,5,InsightForce::a::5,content,context_precision_nonllm,0.19999999998
lucene,5,InsightForce::a::5,content,context_recall_nonllm,0.03571428571428571
lucene,5,InsightForce::a::5,content,string_similarity,0.24352331606217614
lucene,5,InsightForce::a::5,content,bleu,0.025058623314122577
lucene,5,InsightForce::a::5,content,rouge,0.12987012987012986
lucene,5,InsightForce::a::5,content,chrf,0.3678454394527314
lucene,5,InsightForce::a::5,content,exact_match,0.0
lucene,5,InsightForce::a::5,content,string_presence,0.0
lucene,5,LeadForce::a::5,content,context_precision_id,0.0
lucene,5,LeadForce::a::5,content,context_recall_id,0.0
lucene,5,LeadForce::a::5,content,context_precision_nonllm,0.0
lucene,5,LeadForce::a::5,content,context_recall_nonllm,0.0
lucene,5,LeadForce::a::5,content,string_similarity,0.24183006535947715
lucene,5,LeadForce::a::5,content,bleu,0.018382465348186564
lucene,5,LeadForce::a::5,content,rouge,0.1728395061728395
lucene,5,LeadForce::a::5,content,chrf,0.15837082183498166
lucene,5,LeadForce::a::5,content,exact_match,0.0
lucene,5,LeadForce::a::5,content,string_presence,0.0
lucene,5,MonitorForce::a::5,pr,context_precision_id,0.0
lucene,5,MonitorForce::a::5,pr,context_recall_id,0.0
lucene,5,MonitorForce::a::5,pr,context_precision_nonllm,0.0
lucene,5,MonitorForce::a::5,pr,context_recall_nonllm,0.0
lucene,5,MonitorForce::a::5,pr,string_similarity,0.08955223880597019
lucene,5,MonitorForce::a::5,pr,bleu,0.0
lucene,5,MonitorForce::a::5,pr,rouge,0.14285714285714285
lucene,5,MonitorForce::a::5,pr,chrf,0.3529471698598352
lucene,5,MonitorForce::a::5,pr,exact_match,0.0
lucene,5,MonitorForce::a::5,pr,string_presence,0.0
lucene,5,PersonalizeForce::a::7,content,context_precision_id,0.2
lucene,5,PersonalizeForce::a::7,content,context_recall_id,0.08333333333333333
lucene,5,PersonalizeForce::a::7,content,context_precision_nonllm,0.3333333333
lucene,5,PersonalizeForce::a::7,content,context_recall_nonllm,0.08333333333333333
lucene,5,PersonalizeForce::a::7,content,string_similarity,0.24390243902439024
lucene,5,PersonalizeForce::a::7,content,bleu,0.05011930696745288
lucene,5,PersonalizeForce::a::7,content,rouge,0.2058823529411765
lucene,5,PersonalizeForce::a::7,content,chrf,0.3192592955177637
lucene,5,PersonalizeForce::a::7,content,exact_match,0.0
lucene,5,PersonalizeForce::a::7,content,string_presence,0.0
lucene,5,PitchForce::a::6,content,context_precision_id,0.0
lucene,5,PitchForce::a::6,content,context_recall_id,0.0
lucene,5,PitchForce::a::6,content,context_precision_nonllm,0.0
lucene,5,PitchForce::a::6,content,context_recall_nonllm,0.0
lucene,5,PitchForce::a::6,content,string_similarity,0.2617647058823529
lucene,5,PitchForce::a::6,content,bleu,0.03493384182186994
lucene,5,PitchForce::a::6,content,rouge,0.12987012987012986
lucene,5,PitchForce::a::6,content,chrf,0.2560939312635519
lucene,5,PitchForce::a::6,content,exact_match,0.0
lucene,5,PitchForce::a::6,content,string_presence,0.0
lucene,5,ProposalForce::a::11,content,context_precision_id,0.2
lucene,5,ProposalForce::a::11,content,context_recall_id,0.08333333333333333
lucene,5,ProposalForce::a::11,content,context_precision_nonllm,0.9999999999
lucene,5,ProposalForce::a::11,content,context_recall_nonllm,0.08333333333333333
lucene,5,ProposalForce::a::11,content,string_similarity,0.24379232505643345
lucene,5,ProposalForce::a::11,content,bleu,0.008738976140726407
lucene,5,ProposalForce::a::11,content,rouge,0.10526315789473684
lucene,5,ProposalForce::a::11,content,chrf,0.25674786249576
lucene,5,ProposalForce::a::11,content,exact_match,0.0
lucene,5,ProposalForce::a::11,content,string_presence,0.0
lucene,5,SearchFlow::a::12,content,context_precision_id,0.2
lucene,5,SearchFlow::a::12,content,context_recall_id,0.01282051282051282
lucene,5,SearchFlow::a::12,content,context_precision_nonllm,0.249999999975
lucene,5,SearchFlow::a::12,content,context_recall_nonllm,0.01282051282051282
lucene,5,SearchFlow::a::12,content,string_similarity,0.23188405797101452
lucene,5,SearchFlow::a::12,content,bleu,0.6330505800628732
lucene,5,SearchFlow::a::12,content,rouge,0.3231441048034934
lucene,5,SearchFlow::a::12,content,chrf,0.4944993606769691
lucene,5,SearchFlow::a::12,content,exact_match,0.0
lucene,5,SearchFlow::a::12,content,string_presence,0.0
lucene,5,SecurityForce::a::7,content,context_precision_id,0.4
lucene,5,SecurityForce::a::7,content,context_recall_id,0.02531645569620253
lucene,5,SecurityForce::a::7,content,context_precision_nonllm,0.7499999999625
lucene,5,SecurityForce::a::7,content,context_recall_nonllm,0.02531645569620253
lucene,5,SecurityForce::a::7,content,string_similarity,0.28100113765642776
lucene,5,SecurityForce::a::7,content,bleu,0.09081664513852492
lucene,5,SecurityForce::a::7,content,rouge,0.22535211267605634
lucene,5,SecurityForce::a::7,content,chrf,0.4598522334018519
lucene,5,SecurityForce::a::7,content,exact_match,0.0
lucene,5,SecurityForce::a::7,content,string_presence,0.0
lucene,5,SentimentForce::a::8,person,context_precision_id,0.2
lucene,5,SentimentForce::a::8,person,context_recall_id,0.01098901098901099
lucene,5,SentimentForce::a::8,person,context_precision_nonllm,0.99999999998
lucene,5,SentimentForce::a::8,person,context_recall_nonllm,0.02197802197802198
lucene,5,SentimentForce::a::8,person,string_similarity,0.0331125827814569
lucene,5,SentimentForce::a::8,person,bleu,0.0
lucene,5,SentimentForce::a::8,person,rouge,0.0
lucene,5,SentimentForce::a::8,person,chrf,0.026002455006091288
lucene,5,SentimentForce::a::8,person,exact_match,0.0
lucene,5,SentimentForce::a::8,person,string_presence,0.0
lucene,5,SummarizeForce::a::11,person,context_precision_id,0.0
lucene,5,SummarizeForce::a::11,person,context_recall_id,0.0
lucene,5,SummarizeForce::a::11,person,context_precision_nonllm,0.0
lucene,5,SummarizeForce::a::11,person,context_recall_nonllm,0.0
lucene,5,SummarizeForce::a::11,person,string_similarity,0.40625
lucene,5,SummarizeForce::a::11,person,bleu,0.18531408785327033
lucene,5,SummarizeForce::a::11,person,rouge,0.5
lucene,5,SummarizeForce::a::11,person,chrf,0.4047050463638335
lucene,5,SummarizeForce::a::11,person,exact_match,0.0
lucene,5,SummarizeForce::a::11,person,string_presence,0.0
lucene,5,SupportForce::a::5,content,context_precision_id,0.0
lucene,5,SupportForce::a::5,content,context_recall_id,0.0
lucene,5,SupportForce::a::5,content,context_precision_nonllm,0.0
lucene,5,SupportForce::a::5,content,context_recall_nonllm,0.0
lucene,5,SupportForce::a::5,content,string_similarity,0.17890772128060262
lucene,5,SupportForce::a::5,content,bleu,0.0
lucene,5,SupportForce::a::5,content,rouge,0.022222222222222223
lucene,5,SupportForce::a::5,content,chrf,0.19604939228825038
lucene,5,SupportForce::a::5,content,exact_match,0.0
lucene,5,SupportForce::a::5,content,string_presence,0.0
lucene,5,TrendForce::a::9,company,context_precision_id,0.6
lucene,5,TrendForce::a::9,company,context_recall_id,0.03409090909090909
lucene,5,TrendForce::a::9,company,context_precision_nonllm,0.9999999999666667
lucene,5,TrendForce::a::9,company,context_recall_nonllm,0.03409090909090909
lucene,5,TrendForce::a::9,company,string_similarity,0.17886178861788615
lucene,5,TrendForce::a::9,company,bleu,0.0
lucene,5,TrendForce::a::9,company,rouge,0.0
lucene,5,TrendForce::a::9,company,chrf,0.13342159333450204
lucene,5,TrendForce::a::9,company,exact_match,0.0
lucene,5,TrendForce::a::9,company,string_presence,0.0
lucene,5,WorkFlowGenie::a::11,pr,context_precision_id,0.0
lucene,5,WorkFlowGenie::a::11,pr,context_recall_id,0.0
lucene,5,WorkFlowGenie::a::11,pr,context_precision_nonllm,0.0
lucene,5,WorkFlowGenie::a::11,pr,context_recall_nonllm,0.0
lucene,5,WorkFlowGenie::a::11,pr,string_similarity,0.05813953488372092
lucene,5,WorkFlowGenie::a::11,pr,bleu,0.0
lucene,5,WorkFlowGenie::a::11,pr,rouge,0.0
lucene,5,WorkFlowGenie::a::11,pr,chrf,0.08130898900648807
lucene,5,WorkFlowGenie::a::11,pr,exact_match,0.0
lucene,5,WorkFlowGenie::a::11,pr,string_presence,0.0
lucene,5,ActionGenie::a::5,content,context_precision_id,0.2
lucene,5,ActionGenie::a::5,content,context_recall_id,0.02564102564102564
lucene,5,ActionGenie::a::5,content,context_precision_nonllm,0.9999999999
lucene,5,ActionGenie::a::5,content,context_recall_nonllm,0.02564102564102564
lucene,5,ActionGenie::a::5,content,string_similarity,0.254071661237785
lucene,5,ActionGenie::a::5,content,bleu,0.005060561140981225
lucene,5,ActionGenie::a::5,content,rouge,0.1904761904761905
lucene,5,ActionGenie::a::5,content,chrf,0.3441268344533656
lucene,5,ActionGenie::a::5,content,exact_match,0.0
lucene,5,ActionGenie::a::5,content,string_presence,0.0
lucene,5,AnomalyForce::a::17,person,context_precision_id,0.0
lucene,5,AnomalyForce::a::17,person,context_recall_id,0.0
lucene,5,AnomalyForce::a::17,person,context_precision_nonllm,0.0
lucene,5,AnomalyForce::a::17,person,context_recall_nonllm,0.0
lucene,5,AnomalyForce::a::17,person,string_similarity,0.5833333333333333
lucene,5,AnomalyForce::a::17,person,bleu,0.0
lucene,5,AnomalyForce::a::17,person,rouge,0.5
lucene,5,AnomalyForce::a::17,person,chrf,0.2553872053872054
lucene,5,AnomalyForce::a::17,person,exact_match,0.0
lucene,5,AnomalyForce::a::17,person,string_presence,0.0
lucene,5,AutoTuneForce::a::12,content,context_precision_id,0.0
lucene,5,AutoTuneForce::a::12,content,context_recall_id,0.0
lucene,5,AutoTuneForce::a::12,content,context_precision_nonllm,0.0
lucene,5,AutoTuneForce::a::12,content,context_recall_nonllm,0.0
lucene,5,AutoTuneForce::a::12,content,string_similarity,0.10539629005059026
lucene,5,AutoTuneForce::a::12,content,bleu,0.013897369362318638
lucene,5,AutoTuneForce::a::12,content,rouge,0.09523809523809525
lucene,5,AutoTuneForce::a::12,content,chrf,0.2669725997317985
lucene,5,AutoTuneForce::a::12,content,exact_match,0.0
lucene,5,AutoTuneForce::a::12,content,string_presence,0.0
lucene,5,CoachForce::a::11,pr,context_precision_id,0.0
lucene,5,CoachForce::a::11,pr,context_recall_id,0.0
lucene,5,CoachForce::a::11,pr,context_precision_nonllm,0.0
lucene,5,CoachForce::a::11,pr,context_recall_nonllm,0.0
lucene,5,CoachForce::a::11,pr,string_similarity,0.12731481481481477
lucene,5,CoachForce::a::11,pr,bleu,0.0
lucene,5,CoachForce::a::11,pr,rouge,0.0
lucene,5,CoachForce::a::11,pr,chrf,0.12534816787172795
lucene,5,CoachForce::a::11,pr,exact_match,0.0
lucene,5,CoachForce::a::11,pr,string_presence,0.0
lucene,5,CollaborateForce::a::19,pr,context_precision_id,0.4
lucene,5,CollaborateForce::a::19,pr,context_recall_id,0.03508771929824561
lucene,5,CollaborateForce::a::19,pr,context_precision_nonllm,0.8333333332916666
lucene,5,CollaborateForce::a::19,pr,context_recall_nonllm,0.03508771929824561
lucene,5,CollaborateForce::a::19,pr,string_similarity,0.19917012448132776
lucene,5,CollaborateForce::a::19,pr,bleu,0.0
lucene,5,CollaborateForce::a::19,pr,rouge,0.10714285714285714
lucene,5,CollaborateForce::a::19,pr,chrf,0.24123102305234753
lucene,5,CollaborateForce::a::19,pr,exact_match,0.0
lucene,5,CollaborateForce::a::19,pr,string_presence,0.0
lucene,5,CollaborationForce::a::12,content,context_precision_id,0.0
lucene,5,CollaborationForce::a::12,content,context_recall_id,0.0
lucene,5,CollaborationForce::a::12,content,context_precision_nonllm,0.0
lucene,5,CollaborationForce::a::12,content,context_recall_nonllm,0.0
lucene,5,CollaborationForce::a::12,content,string_similarity,0.25631067961165044
lucene,5,CollaborationForce::a::12,content,bleu,0.008131425235899728
lucene,5,CollaborationForce::a::12,content,rouge,0.10309278350515463
lucene,5,CollaborationForce::a::12,content,chrf,0.30554340140567504
lucene,5,CollaborationForce::a::12,content,exact_match,0.0
lucene,5,CollaborationForce::a::12,content,string_presence,0.0
lucene,5,ConnectForce::a::7,pr,context_precision_id,0.0
lucene,5,ConnectForce::a::7,pr,context_recall_id,0.0
lucene,5,ConnectForce::a::7,pr,context_precision_nonllm,0.0
lucene,5,ConnectForce::a::7,pr,context_recall_nonllm,0.0
lucene,5,ConnectForce::a::7,pr,string_similarity,0.07692307692307687
lucene,5,ConnectForce::a::7,pr,bleu,0.0
lucene,5,ConnectForce::a::7,pr,rouge,0.0
lucene,5,ConnectForce::a::7,pr,chrf,0.0984342337379824
lucene,5,ConnectForce::a::7,pr,exact_match,0.0
lucene,5,ConnectForce::a::7,pr,string_presence,0.0
lucene,5,ContentForce::a::11,content,context_precision_id,0.0
lucene,5,ContentForce::a::11,content,context_recall_id,0.0
lucene,5,ContentForce::a::11,content,context_precision_nonllm,0.0
lucene,5,ContentForce::a::11,content,context_recall_nonllm,0.0
lucene,5,ContentForce::a::11,content,string_similarity,0.12957317073170727
lucene,5,ContentForce::a::11,content,bleu,0.012557690800697192
lucene,5,ContentForce::a::11,content,rouge,0.0909090909090909
lucene,5,ContentForce::a::11,content,chrf,0.21406383844280305
lucene,5,ContentForce::a::11,content,exact_match,0.0
lucene,5,ContentForce::a::11,content,string_presence,0.0
lucene,5,ContextForce::a::22,person,context_precision_id,0.4
lucene,5,ContextForce::a::22,person,context_recall_id,0.024390243902439025
lucene,5,ContextForce::a::22,person,context_precision_nonllm,0.32499999998375
lucene,5,ContextForce::a::22,person,context_recall_nonllm,0.024390243902439025
lucene,5,ContextForce::a::22,person,string_similarity,0.0674157303370787
lucene,5,ContextForce::a::22,person,bleu,0.0
lucene,5,ContextForce::a::22,person,rouge,0.08695652173913045
lucene,5,ContextForce::a::22,person,chrf,0.08318413029668804
lucene,5,ContextForce::a::22,person,exact_match,0.0
lucene,5,ContextForce::a::22,person,string_presence,0.0
lucene,5,EdgeForce::a::12,content,context_precision_id,0.4
lucene,5,EdgeForce::a::12,content,context_recall_id,0.13333333333333333
lucene,5,EdgeForce::a::12,content,context_precision_nonllm,0.99999999995
lucene,5,EdgeForce::a::12,content,context_recall_nonllm,0.13333333333333333
lucene,5,EdgeForce::a::12,content,string_similarity,0.2853403141361257
lucene,5,EdgeForce::a::12,content,bleu,0.09576589017234884
lucene,5,EdgeForce::a::12,content,rouge,0.3466666666666667
lucene,5,EdgeForce::a::12,content,chrf,0.5241092097622134
lucene,5,EdgeForce::a::12,content,exact_match,0.0
lucene,5,EdgeForce::a::12,content,string_presence,0.0
lucene,5,ExplainabilityForce::a::7,pr,context_precision_id,0.4
lucene,5,ExplainabilityForce::a::7,pr,context_recall_id,0.06666666666666667
lucene,5,ExplainabilityForce::a::7,pr,context_precision_nonllm,0.99999999995
lucene,5,ExplainabilityForce::a::7,pr,context_recall_nonllm,0.06666666666666667
lucene,5,ExplainabilityForce::a::7,pr,string_similarity,0.16000000000000003
lucene,5,ExplainabilityForce::a::7,pr,bleu,0.026052442434962207
lucene,5,ExplainabilityForce::a::7,pr,rouge,0.0
lucene,5,ExplainabilityForce::a::7,pr,chrf,0.10011811029555422
lucene,5,ExplainabilityForce::a::7,pr,exact_match,0.0
lucene,5,ExplainabilityForce::a::7,pr,string_presence,0.0
lucene,5,FeedbackForce::a::6,content,context_precision_id,0.0
lucene,5,FeedbackForce::a::6,content,context_recall_id,0.0
lucene,5,FeedbackForce::a::6,content,context_precision_nonllm,0.0
lucene,5,FeedbackForce::a::6,content,context_recall_nonllm,0.0
lucene,5,FeedbackForce::a::6,content,string_similarity,0.14556962025316456
lucene,5,FeedbackForce::a::6,content,bleu,0.018160849415439308
lucene,5,FeedbackForce::a::6,content,rouge,0.12987012987012986
lucene,5,FeedbackForce::a::6,content,chrf,0.24758278276539328
lucene,5,FeedbackForce::a::6,content,exact_match,0.0
lucene,5,FeedbackForce::a::6,content,string_presence,0.0
lucene,5,FlowForce::a::12,content,context_precision_id,0.4
lucene,5,FlowForce::a::12,content,context_recall_id,0.125
lucene,5,FlowForce::a::12,content,context_precision_nonllm,0.99999999995
lucene,5,FlowForce::a::12,content,context_recall_nonllm,0.125
lucene,5,FlowForce::a::12,content,string_similarity,0.04189189189189191
lucene,5,FlowForce::a::12,content,bleu,0.0060830344261010826
lucene,5,FlowForce::a::12,content,rouge,0.11009174311926606
lucene,5,FlowForce::a::12,content,chrf,0.11861058711570267
lucene,5,FlowForce::a::12,content,exact_match,0.0
lucene,5,FlowForce::a::12,content,string_presence,0.0
lucene,5,ForecastForce::a::24,company,context_precision_id,0.0
lucene,5,ForecastForce::a::24,company,context_recall_id,0.0
lucene,5,ForecastForce::a::24,company,context_precision_nonllm,0.0
lucene,5,ForecastForce::a::24,company,context_recall_nonllm,0.0
lucene,5,ForecastForce::a::24,company,string_similarity,0.10909090909090913
lucene,5,ForecastForce::a::24,company,bleu,0.0
lucene,5,ForecastForce::a::24,company,rouge,0.0
lucene,5,ForecastForce::a::24,company,chrf,0.10679887895388722
lucene,5,ForecastForce::a::24,company,exact_match,0.0
lucene,5,ForecastForce::a::24,company,string_presence,0.0
lucene,5,InsightForce::a::6,content,context_precision_id,0.2
lucene,5,InsightForce::a::6,content,context_recall_id,0.02127659574468085
lucene,5,InsightForce::a::6,content,context_precision_nonllm,0.49999999995
lucene,5,InsightForce::a::6,content,context_recall_nonllm,0.02127659574468085
lucene,5,InsightForce::a::6,content,string_similarity,0.3220338983050848
lucene,5,InsightForce::a::6,content,bleu,0.15113428967535877
lucene,5,InsightForce::a::6,content,rouge,0.38938053097345127
lucene,5,InsightForce::a::6,content,chrf,0.5553121464429567
lucene,5,InsightForce::a::6,content,exact_match,0.0
lucene,5,InsightForce::a::6,content,string_presence,0.0
lucene,5,KnowledgeForce::a::14,content,context_precision_id,0.2
lucene,5,KnowledgeForce::a::14,content,context_recall_id,0.02631578947368421
lucene,5,KnowledgeForce::a::14,content,context_precision_nonllm,0.19999999998
lucene,5,KnowledgeForce::a::14,content,context_recall_nonllm,0.02631578947368421
lucene,5,KnowledgeForce::a::14,content,string_similarity,0.21515892420537897
lucene,5,KnowledgeForce::a::14,content,bleu,0.006367987009829534
lucene,5,KnowledgeForce::a::14,content,rouge,0.1730769230769231
lucene,5,KnowledgeForce::a::14,content,chrf,0.37391187846757695
lucene,5,KnowledgeForce::a::14,content,exact_match,0.0
lucene,5,KnowledgeForce::a::14,content,string_presence,0.0
lucene,5,LeadForce::a::13,pr,context_precision_id,0.0
lucene,5,LeadForce::a::13,pr,context_recall_id,0.0
lucene,5,LeadForce::a::13,pr,context_precision_nonllm,0.0
lucene,5,LeadForce::a::13,pr,context_recall_nonllm,0.0
lucene,5,LeadForce::a::13,pr,string_similarity,0.18546365914786966
lucene,5,LeadForce::a::13,pr,bleu,0.19782942616341934
lucene,5,LeadForce::a::13,pr,rouge,0.26666666666666666
lucene,5,LeadForce::a::13,pr,chrf,0.46445174959065144
lucene,5,LeadForce::a::13,pr,exact_match,0.0
lucene,5,LeadForce::a::13,pr,string_presence,0.0
lucene,5,MonitorForce::a::16,company,context_precision_id,0.2
lucene,5,MonitorForce::a::16,company,context_recall_id,0.008547008547008548
lucene,5,MonitorForce::a::16,company,context_precision_nonllm,0.499999999975
lucene,5,MonitorForce::a::16,company,context_recall_nonllm,0.017094017094017096
lucene,5,MonitorForce::a::16,company,string_similarity,0.19999999999999996
lucene,5,MonitorForce::a::16,company,bleu,0.0
lucene,5,MonitorForce::a::16,company,rouge,0.0
lucene,5,MonitorForce::a::16,company,chrf,0.04844961240310078
lucene,5,MonitorForce::a::16,company,exact_match,0.0
lucene,5,MonitorForce::a::16,company,string_presence,0.0
lucene,5,PersonalizeForce::a::24,company,context_precision_id,1.0
lucene,5,PersonalizeForce::a::24,company,context_recall_id,0.07246376811594203
lucene,5,PersonalizeForce::a::24,company,context_precision_nonllm,0.99999999998
lucene,5,PersonalizeForce::a::24,company,context_recall_nonllm,0.07246376811594203
lucene,5,PersonalizeForce::a::24,company,string_similarity,0.03125
lucene,5,PersonalizeForce::a::24,company,bleu,0.0
lucene,5,PersonalizeForce::a::24,company,rouge,0.0
lucene,5,PersonalizeForce::a::24,company,chrf,0.011185682326621925
lucene,5,PersonalizeForce::a::24,company,exact_match,0.0
lucene,5,PersonalizeForce::a::24,company,string_presence,0.0
lucene,5,PitchForce::a::25,person,context_precision_id,0.6
lucene,5,PitchForce::a::25,person,context_recall_id,0.05172413793103448
lucene,5,PitchForce::a::25,person,context_precision_nonllm,0.9999999999666667
lucene,5,PitchForce::a::25,person,context_recall_nonllm,0.05172413793103448
lucene,5,PitchForce::a::25,person,string_similarity,0.3157894736842105
lucene,5,PitchForce::a::25,person,bleu,0.0
lucene,5,PitchForce::a::25,person,rouge,0.5
lucene,5,PitchForce::a::25,person,chrf,0.3289709277966125
lucene,5,PitchForce::a::25,person,exact_match,0.0
lucene,5,PitchForce::a::25,person,string_presence,0.0
lucene,5,ProposalForce::a::17,content,context_precision_id,0.0
lucene,5,ProposalForce::a::17,content,context_recall_id,0.0
lucene,5,ProposalForce::a::17,content,context_precision_nonllm,0.0
lucene,5,ProposalForce::a::17,content,context_recall_nonllm,0.0
lucene,5,ProposalForce::a::17,content,string_similarity,0.250996015936255
lucene,5,ProposalForce::a::17,content,bleu,0.13536628407100237
lucene,5,ProposalForce::a::17,content,rouge,0.3050847457627119
lucene,5,ProposalForce::a::17,content,chrf,0.5439204386878905
lucene,5,ProposalForce::a::17,content,exact_match,0.0
lucene,5,ProposalForce::a::17,content,string_presence,0.0
lucene,5,SearchFlow::a::33,person,context_precision_id,0.4
lucene,5,SearchFlow::a::33,person,context_recall_id,0.04
lucene,5,SearchFlow::a::33,person,context_precision_nonllm,0.499999999975
lucene,5,SearchFlow::a::33,person,context_recall_nonllm,0.04
lucene,5,SearchFlow::a::33,person,string_similarity,0.21052631578947367
lucene,5,SearchFlow::a::33,person,bleu,0.0
lucene,5,SearchFlow::a::33,person,rouge,0.25
lucene,5,SearchFlow::a::33,person,chrf,0.09818458858208544
lucene,5,SearchFlow::a::33,person,exact_match,0.0
lucene,5,SearchFlow::a::33,person,string_presence,0.0
lucene,5,SearchForce::a::16,pr,context_precision_id,0.0
lucene,5,SearchForce::a::16,pr,context_recall_id,0.0
lucene,5,SearchForce::a::16,pr,context_precision_nonllm,0.0
lucene,5,SearchForce::a::16,pr,context_recall_nonllm,0.0
lucene,5,SearchForce::a::16,pr,string_similarity,0.07222222222222219
lucene,5,SearchForce::a::16,pr,bleu,0.0
lucene,5,SearchForce::a::16,pr,rouge,0.029850746268656716
lucene,5,SearchForce::a::16,pr,chrf,0.11651650785712503
lucene,5,SearchForce::a::16,pr,exact_match,0.0
lucene,5,SearchForce::a::16,pr,string_presence,0.0
lucene,5,SentimentForce::a::26,content,context_precision_id,0.0
lucene,5,SentimentForce::a::26,content,context_recall_id,0.0
lucene,5,SentimentForce::a::26,content,context_precision_nonllm,0.0
lucene,5,SentimentForce::a::26,content,context_recall_nonllm,0.0
lucene,5,SentimentForce::a::26,content,string_similarity,0.2134831460674157
lucene,5,SentimentForce::a::26,content,bleu,0.028398387225677894
lucene,5,SentimentForce::a::26,content,rouge,0.1
lucene,5,SentimentForce::a::26,content,chrf,0.10978868462905793
lucene,5,SentimentForce::a::26,content,exact_match,0.0
lucene,5,SentimentForce::a::26,content,string_presence,0.0
lucene,5,SummarizeForce::a::23,content,context_precision_id,0.2
lucene,5,SummarizeForce::a::23,content,context_recall_id,0.07692307692307693
lucene,5,SummarizeForce::a::23,content,context_precision_nonllm,0.4499999999775
lucene,5,SummarizeForce::a::23,content,context_recall_nonllm,0.15384615384615385
